selection_criterion,selection_metric,selection_direction,algorithm,hierarchy_method,space_id,embeddings,reduction,reduction_dim,umap_seed,precision,recall,f1-score,f0.5-score,level_macro_f1,level_upper_macro_f1,level_lower_macro_f1,level_weighted_f1,level_f1_depth_1,level_f1_depth_2,level_f1_depth_3,level_f1_depth_4,level_f1_depth_5,level_f1_depth_6,lca_similarity_spearman,tree_distance_spearman,dendrogram_purity,ari,silhouette,calinski_harabasz,davies_bouldin,dbcv,twonn_raw,twonn_pca,twonn_umap,twonn_space,n_pred_clusters,n_noise,n_hierarchy_topics,min_cluster_size,davies_bouldin_inv,embedding_family
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_50__seed_3,jina_embeddings_v5_text_small_matching,umap,50,3,0.905859483476812,0.6562720048284881,0.7611269906084116,0.8418281762109991,0.5351199267738395,0.3065559153929002,0.6494019324643091,0.4892299562383823,0.36083102954491114,0.2522808012408893,0.6032295271049596,0.676706827309237,0.7462428040144684,0.5714285714285715,0.08445201486582442,0.10553466494925834,0.8130367124016863,0.7556395580282119,0.6857556104660034,4047.040791731836,0.47839770588743535,0.4885249724177149,12.321332694079228,8.34827170292659,3.1821564409009575,3.1821564409009575,75,81,75,2,-0.47839770588743535,jina
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_50__seed_4,jina_embeddings_v5_text_small_matching,umap,50,4,0.9083309311040646,0.6339402474600141,0.7467267018188283,0.8359642373915581,0.5757617918489236,0.37692501655047783,0.6751801794981466,0.5178298392841779,0.4161000831699983,0.33774994993095736,0.6310886150234741,0.7351269420234937,0.763076589517047,0.5714285714285715,0.18397507848411673,0.1829414142512962,0.7965287023865691,0.7410368955603803,0.6800456047058105,4650.0234710882705,0.4838434041615257,0.4846002849454265,12.321332694079228,8.34827170292659,3.0736846322385665,3.0736846322385665,74,73,74,2,-0.4838434041615257,jina
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_50__seed_42,jina_embeddings_v5_text_small_matching,umap,50,42,0.7250345542501728,0.8442812594306408,0.7801273411720966,0.7461107654013691,0.6112198558739135,0.4028345300882184,0.715412518766761,0.5224660796362038,0.3773741979277399,0.4282948622486969,0.7551431127012522,0.7686415320167563,0.7664368589204641,0.5714285714285715,0.11586032578773267,0.13497786802088188,0.7777006076744032,0.7736171718688997,0.7411465048789978,5012.52149484112,0.3564522652475883,0.4380430673250274,12.321332694079228,8.34827170292659,3.3292577344638317,3.3292577344638317,35,75,35,6,-0.3564522652475883,jina
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_5__seed_0,jina_embeddings_v5_text_small_matching,umap,5,0,0.8279823571648374,0.8119907453978473,0.8199085830370746,0.8247338414696446,0.6254754804066145,0.41972279076046315,0.7283518252296902,0.5273306923222999,0.3746463522478455,0.46479922927308087,0.7812547936800123,0.7669587395614792,0.7937651962486976,0.5714285714285715,0.19369673364006015,0.21435174911667282,0.8016817023187774,0.81501273198815,0.7450453639030457,5059.250844721154,0.37432694637567915,0.4539410462744725,12.321332694079228,8.34827170292659,2.8288842394007614,2.8288842394007614,35,103,35,7,-0.37432694637567915,jina
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_5__seed_1,jina_embeddings_v5_text_small_matching,umap,5,1,0.8883443708609271,0.6746806156322301,0.766908695900749,0.8354301088662464,0.6025027215292085,0.4016926574058031,0.7029077535909111,0.5189140042353142,0.37122158109369097,0.4321637337179153,0.7180653859116953,0.738764186633039,0.7833728703903386,0.5714285714285715,0.10862768049534313,0.1556842449733887,0.8364432157921171,0.7614035570108301,0.6943179965019226,6216.881189244255,0.4200632231765051,0.5030913320538298,12.321332694079228,8.34827170292659,2.7708342919971596,2.7708342919971596,59,81,59,3,-0.4200632231765051,jina
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_5__seed_2,jina_embeddings_v5_text_small_matching,umap,5,2,0.8300680552691276,0.8097776883613319,0.8197973420235246,0.8259290419223113,0.6016790024538142,0.35245170497311207,0.7262926511941654,0.5083786662373297,0.34868421052631576,0.3562191994199084,0.7607115608561217,0.7714384508990317,0.8015920215929366,0.5714285714285715,0.10513589919776967,0.10193237573972079,0.8019118941059026,0.8149117908506347,0.7427865266799927,4920.403763635519,0.35979658902461426,0.5090185518309631,12.321332694079228,8.34827170292659,2.700664825370348,2.700664825370348,39,87,39,5,-0.35979658902461426,jina
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_5__seed_3,jina_embeddings_v5_text_small_matching,umap,5,3,0.8974698440717859,0.6137209536263958,0.7289563295298405,0.8215064767188216,0.5787184773662147,0.3738050164094333,0.6811752078446055,0.5123358965873486,0.3831141216387795,0.3644959111800872,0.7045922406967537,0.6959386370341233,0.7527413822189731,0.5714285714285715,0.12128699348250478,0.1837898116369668,0.8112498711249622,0.7229418990744225,0.7116423845291138,6345.511786494888,0.4250863797802301,0.45222558217140946,12.321332694079228,8.34827170292659,2.760060427246018,2.760060427246018,64,91,64,3,-0.4250863797802301,jina
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_5__seed_4,jina_embeddings_v5_text_small_matching,umap,5,4,0.8507412774495597,0.7677296046675385,0.8071065989847716,0.8327332242225859,0.6101903236673216,0.39829741353451587,0.7161367787337245,0.5236860509404782,0.38934651672875403,0.4072483103402777,0.7364133893343515,0.7607778389286369,0.7959273152433379,0.5714285714285715,0.17630918094604864,0.15253020271580997,0.81593541294258,0.802088414550683,0.7197464108467102,4473.185118069969,0.3865713138194165,0.43798261572896274,12.321332694079228,8.34827170292659,2.932954300538772,2.932954300538772,47,82,47,4,-0.3865713138194165,jina
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_5__seed_42,jina_embeddings_v5_text_small_matching,umap,5,42,0.908823922039781,0.6848405592998692,0.781092244148692,0.8530259365994236,0.6109825429242981,0.40252363661537827,0.7152119960787581,0.5220768282504679,0.3771527562143523,0.4278945170164043,0.73492322209831,0.7561427213131161,0.7983534694750347,0.5714285714285715,0.14188525700343718,0.21272239011079702,0.8227180193098788,0.7759456737530352,0.7317231297492981,7114.0411781777975,0.4116113163209909,0.48543650312510295,12.321332694079228,8.34827170292659,2.8870908152275843,2.8870908152275843,57,94,57,3,-0.4116113163209909,jina
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__raw_300,tfidf_svd,raw,300,raw,0.8396866840731071,0.16175435066894678,0.2712550607287449,0.4567922277143344,0.5107090833188517,0.34751784144167464,0.5923047042574402,0.47877247478778556,0.3049251956527751,0.3901104872305742,0.5771203517127679,0.5979939500079605,0.6226759438804609,0.5714285714285715,0.10397521566296514,0.05180880552063886,0.6555908449882892,0.2649084181567289,0.17694915643266731,5.122118333499359,1.8744093259790728,0.08124788274445176,5.8840467871612985,,,5.8840467871612985,60,434,60,3,-1.8744093259790728,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_10__seed_0,tfidf_svd,umap,10,0,0.7576644043997192,0.6513429232471583,0.7004922377887164,0.7337110481586402,0.5943401275116925,0.4321177736047661,0.6754513044651557,0.5268398679469459,0.4009695740125856,0.4632659731969467,0.7059490084985837,0.7192369439984889,0.7051906939349782,0.5714285714285715,0.1989291914093072,0.10538215667131014,0.7559918353263256,0.6929039699230957,0.7052364945411682,3015.809437628865,0.40844270185875453,0.3802603044684574,5.8840467871612985,4.828226358463545,2.7611300992117793,2.7611300992117793,47,83,47,5,-0.40844270185875453,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_10__seed_1,tfidf_svd,umap,10,1,0.8081090527787487,0.6977165275123227,0.7488663355646729,0.7833216633162424,0.6030193432077489,0.41243599506591355,0.6983110172786665,0.5176659243851687,0.3560014772867167,0.4688705128451104,0.7154285714285714,0.7612322870822653,0.7451546391752577,0.5714285714285715,0.2321081183493512,0.15399624817417631,0.7631744844325647,0.7424885052031217,0.7150586247444153,2973.265204163931,0.37423646920659986,0.4576906832849646,5.8840467871612985,4.828226358463545,2.699765144862443,2.699765144862443,53,58,53,4,-0.37423646920659986,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_10__seed_2,tfidf_svd,umap,10,2,0.770664066731665,0.7156221708077658,0.742123930732318,0.7589885842313027,0.6002958478106895,0.40615996206249394,0.6973637906847872,0.5153878131384714,0.3504830248048942,0.4618368993200937,0.7373674360573924,0.7460274710476704,0.7346316842055142,0.5714285714285715,0.15318517037992144,0.16926536674989512,0.7385589388698789,0.7353117204528675,0.7488831877708435,3148.150794242629,0.34542693504352895,0.4514974812953154,5.8840467871612985,4.828226358463545,2.750097607454585,2.750097607454585,41,90,41,6,-0.34542693504352895,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_10__seed_3,tfidf_svd,umap,10,3,0.7415329768270945,0.7532441404285283,0.7473426817705474,0.7438459857350049,0.5988272197791037,0.3861995362019135,0.7051410615676987,0.5070810139992125,0.3214213508355811,0.4509777215682459,0.7535004884402474,0.7517214157273803,0.7439137706745959,0.5714285714285715,0.13424102154192072,0.08815020373324388,0.7359926222284265,0.7403487441886307,0.728945791721344,2666.7698781400677,0.3617979183242868,0.4129530052410837,5.8840467871612985,4.828226358463545,2.858410255147169,2.858410255147169,40,68,40,6,-0.3617979183242868,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_10__seed_4,tfidf_svd,umap,10,4,0.7613123417373114,0.6956040639774671,0.7269764507989906,0.7471959890216756,0.6004061628871387,0.41147191910914427,0.6948732847761357,0.5171175014818086,0.35567464969575174,0.4672691885225368,0.7410756173497676,0.7384686346863469,0.728520315639857,0.5714285714285715,0.13526807442129693,0.09725157850176659,0.761305261291431,0.7198261032603139,0.7233825325965881,2894.9568703592254,0.39112302835877827,0.38998924025739107,5.8840467871612985,4.828226358463545,2.898673424271201,2.898673424271201,44,67,44,5,-0.39112302835877827,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_10__seed_42,tfidf_svd,umap,10,42,0.758730858213066,0.6927874459309928,0.7242612262067515,0.7445566390624662,0.5927603356493018,0.41813832325425637,0.6800713418468246,0.5163392890565989,0.3567305472177327,0.4795460992907801,0.7114895780376208,0.7233594358199387,0.7140077821011672,0.5714285714285715,0.17206584224352772,0.1526592861382981,0.7347599992561821,0.7170423271166273,0.7210396528244019,3139.2877800943306,0.40180927518865905,0.4479223974816644,5.8840467871612985,4.828226358463545,2.852377428479049,2.852377428479049,43,84,43,5,-0.40180927518865905,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_15__seed_0,tfidf_svd,umap,15,0,0.7412437455325233,0.7302082285484358,0.7356846052498226,0.7390100380754586,0.599436307427213,0.4134294033044785,0.6924397594885802,0.5151131217521131,0.3449348833143956,0.4819239232945614,0.737108693847048,0.7368609704735875,0.7243608022051136,0.5714285714285715,0.18744248890062368,0.13600870834232684,0.7476627049999772,0.728482312665259,0.7260947823524475,2664.9937139194735,0.358150210585805,0.41427109713782445,5.8840467871612985,4.828226358463545,2.921900528783194,2.921900528783194,44,61,44,5,-0.358150210585805,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_15__seed_1,tfidf_svd,umap,15,1,0.8156763590391909,0.649029272708983,0.72287266819786,0.7758351170005531,0.5857723462482103,0.41644558967100265,0.6704357245368141,0.5181051123638989,0.3778690682454068,0.45502211109659846,0.6444561816926015,0.738973897389739,0.7268842476363443,0.5714285714285715,0.211990914272091,0.12307158613787089,0.7324375133138793,0.7161494742455651,0.7161046266555786,3371.3816021532894,0.3733083490614651,0.4277192321186586,5.8840467871612985,4.828226358463545,2.899793516595799,2.899793516595799,56,64,56,4,-0.3733083490614651,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_15__seed_2,tfidf_svd,umap,15,2,0.7428165295969134,0.7359420581430439,0.7393633148054573,0.7414313801001277,0.5949113631034807,0.3860435951475647,0.6993452470814387,0.5077717421534319,0.3299800281085879,0.44210716218654156,0.743421591933765,0.7455260483407715,0.7370047766226467,0.5714285714285715,0.1554379017606397,0.11516437892088585,0.7454654552698511,0.7322403048434424,0.7487930059432983,2742.785682884221,0.35333362294949955,0.4266439256570196,5.8840467871612985,4.828226358463545,2.8947054496959543,2.8947054496959543,41,80,41,6,-0.35333362294949955,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_15__seed_3,tfidf_svd,umap,15,3,0.7399922645523109,0.7698420682023941,0.7546220973228812,0.7457755949248669,0.6057331562645929,0.3961197092299694,0.7105398797819046,0.5089341576606319,0.3158270253397398,0.47641239312019906,0.7720416229732999,0.7529421982889652,0.7457471264367816,0.5714285714285715,0.1689288045994288,0.10349204392236572,0.7562323965411347,0.7477469701218208,0.7249406576156616,2577.5383492694086,0.37770727864868237,0.3634444734773966,5.8840467871612985,4.828226358463545,3.0837970276292537,3.0837970276292537,40,62,40,5,-0.37770727864868237,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_15__seed_4,tfidf_svd,umap,15,4,0.7591884427448481,0.718941756362539,0.7385171790235081,0.7507826123495177,0.5922182727688459,0.39788658277575023,0.6893841177653937,0.508948419095631,0.3314631855464532,0.46430998000504725,0.7315622030326817,0.7323943661971831,0.7221513304031382,0.5714285714285715,0.16681348810819605,0.11804371872133948,0.7415946902356831,0.7315374801833092,0.7308122515678406,2926.7271617175834,0.3677462084944494,0.4271881004015424,5.8840467871612985,4.828226358463545,2.954701879157689,2.954701879157689,41,78,41,6,-0.3677462084944494,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_15__seed_42,tfidf_svd,umap,15,42,0.7465451632285199,0.7499245548737552,0.7482310433080744,0.7472186027864087,0.6046237323583048,0.40903195019203054,0.7024196234414419,0.5149956984665932,0.34056192348961767,0.47750197689444346,0.7614572964363926,0.7437039575124207,0.7330886683883829,0.5714285714285715,0.16447641604140187,0.10154624336171975,0.7508095567438523,0.741301320607826,0.740960419178009,2557.5511079425546,0.3757331184865975,0.4778307540584884,5.8840467871612985,4.828226358463545,2.9342649513722465,2.9342649513722465,39,79,39,6,-0.3757331184865975,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_30__seed_0,tfidf_svd,umap,30,0,0.7942966233146402,0.6696509405492406,0.7266673943892589,0.7657885655124813,0.6117283358799388,0.472966417408358,0.6811092951157293,0.547036736472637,0.46117175749265005,0.484761077324066,0.6793486894360604,0.7400966183574879,0.733563301240797,0.5714285714285715,0.27538291006797977,0.15559022316987992,0.758399602417212,0.7198166576750438,0.6962296962738037,2559.485081610327,0.4199622971355014,0.4933893165785947,5.8840467871612985,4.828226358463545,2.8658004041751375,2.8658004041751375,58,65,58,3,-0.4199622971355014,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_30__seed_1,tfidf_svd,umap,30,1,0.7965906473162866,0.6957046574791268,0.7427374751651185,0.7741386643981284,0.5892452536707982,0.3932172041033799,0.6872592784545073,0.5145755518767903,0.3700220772873587,0.4164123309194011,0.6808665427208795,0.7501205516443245,0.7466214480242536,0.5714285714285715,0.16594414789619227,0.08571017325504006,0.7700430236368744,0.7361627399055657,0.7097780704498291,2687.761903969748,0.3871939233605261,0.4743493257191239,5.8840467871612985,4.828226358463545,2.8081529680209627,2.8081529680209627,59,48,59,3,-0.3871939233605261,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_30__seed_2,tfidf_svd,umap,30,2,0.7895525830258303,0.6887637058646011,0.7357223445978617,0.7671021084944768,0.606279650714849,0.43053628833526514,0.6941513319046411,0.5279464043214425,0.3940910853155146,0.4669814913550156,0.7185942827170207,0.7480017230651415,0.7385807504078304,0.5714285714285715,0.27623981853757135,0.19934636066215622,0.7674171980939766,0.728972587976717,0.7235217094421387,2993.9057655705774,0.3842068122378906,0.49070773717787536,5.8840467871612985,4.828226358463545,2.7950197428246417,2.7950197428246417,54,63,54,4,-0.3842068122378906,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_30__seed_3,tfidf_svd,umap,30,3,0.7759433962264151,0.7280957650135801,0.7512584981057657,0.7658772987958435,0.6019889660641694,0.3905628565579382,0.707702020817285,0.5070621812805638,0.31523227978545004,0.46589343333042643,0.7419813148490981,0.7630009319664491,0.7543972650250211,0.5714285714285715,0.16835576140607753,0.07626823946563673,0.7814594822109079,0.7446510237654462,0.7156285047531128,2748.9992008060367,0.369433441419964,0.43229449996627783,5.8840467871612985,4.828226358463545,2.791760398111897,2.791760398111897,51,47,51,4,-0.369433441419964,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_30__seed_4,tfidf_svd,umap,30,4,0.7474117895626452,0.7116990242430339,0.7291183593548719,0.7399853571802113,0.5954367033638083,0.40080037674442387,0.6927548666735005,0.5106082717396533,0.33433826283960966,0.4672624906492381,0.7375803132742621,0.7372766034654812,0.7247339785256874,0.5714285714285715,0.16861724268248754,0.14621636177965175,0.7421120490966095,0.7218667738670793,0.7196980118751526,2817.889755681814,0.3684036757216646,0.45307940290647136,5.8840467871612985,4.828226358463545,2.8038656036893235,2.8038656036893235,44,67,44,5,-0.3684036757216646,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_30__seed_42,tfidf_svd,umap,30,42,0.8174774545916423,0.6474197766824263,0.7225777478387786,0.7766755967465547,0.5837579913126137,0.40860721088324214,0.6713333815272996,0.5124848382558049,0.3554740213301825,0.46174040043630177,0.6535361090334912,0.7355054133360316,0.724863432311104,0.5714285714285715,0.24605134695728942,0.1293313479627845,0.7538278855474113,0.7158653924715518,0.7398054599761963,3204.332284568062,0.35799881397730926,0.5378337276762643,5.8840467871612985,4.828226358463545,2.872769299323962,2.872769299323962,59,64,59,3,-0.35799881397730926,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_50__seed_0,tfidf_svd,umap,50,0,0.7449558638083228,0.713107333266271,0.7286837641979751,0.7383605874388084,0.5958206585684978,0.4048973035176928,0.6912823360939002,0.5132864846332978,0.3452896147836741,0.4645049922517115,0.7376239644125209,0.731439127375088,0.7246376811594203,0.5714285714285715,0.11418069141384918,0.1039272562669229,0.7488341847330472,0.7214004168831233,0.7396424412727356,2882.1860594452432,0.35099067705484804,0.39712810363010415,5.8840467871612985,4.828226358463545,2.63823598025902,2.63823598025902,41,82,41,6,-0.35099067705484804,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_50__seed_1,tfidf_svd,umap,50,1,0.8262229450769423,0.6643194849612715,0.7364781978365117,0.7878223940066328,0.5990383767415691,0.42196675001639833,0.6875741901041547,0.5251789348171622,0.3951827291920664,0.4487507708407303,0.6781209221400608,0.7567782302115403,0.7439690366364456,0.5714285714285715,0.19550262364827176,0.09686393843551332,0.7765369333597605,0.7300469857442543,0.7266594171524048,2889.925761386662,0.3796877063881747,0.443979495960632,5.8840467871612985,4.828226358463545,3.0020451103355565,3.0020451103355565,54,65,54,4,-0.3796877063881747,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_50__seed_2,tfidf_svd,umap,50,2,0.7742796751585271,0.7001307715521577,0.7353407290015848,0.7582194914700308,0.5914546560290846,0.37984961473202417,0.6972571766776148,0.5050402984377408,0.3240244927362228,0.4356747367278255,0.73575348248206,0.7453359485471879,0.7365107042526399,0.5714285714285715,0.15581869397367104,0.07730515025478162,0.7528898280080468,0.728448088392387,0.7390947937965393,3058.682506258461,0.3643889557009402,0.45725044202505133,5.8840467871612985,4.828226358463545,2.9558881048491497,2.9558881048491497,44,85,44,5,-0.3643889557009402,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_50__seed_3,tfidf_svd,umap,50,3,0.7890032809141305,0.7015390805753948,0.7427050053248136,0.7698081550654567,0.6070384073172871,0.42469487820222024,0.6982101718748205,0.5225260057913942,0.36788349624960914,0.48150626015483133,0.735685808804818,0.7487047819907386,0.7370215252751534,0.5714285714285715,0.211603297644753,0.14956033985292955,0.771126607448069,0.7360648728498274,0.7440637946128845,3224.356014435755,0.36444547504330127,0.4891671136363362,5.8840467871612985,4.828226358463545,2.7335617267865153,2.7335617267865153,43,81,43,5,-0.36444547504330127,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_50__seed_4,tfidf_svd,umap,50,4,0.7706391842999671,0.7070717231666834,0.7374881964117092,0.75702746365105,0.5973842061121252,0.3984374287446235,0.696857594795876,0.5119070595840224,0.3402885830174878,0.45658627447175926,0.7476604554865425,0.738596256087209,0.7297450961811808,0.5714285714285715,0.14647181657410321,0.11115911659197175,0.7530686162349431,0.7305977523906265,0.7306506037712097,3067.33908675058,0.36553632391319446,0.389189108501103,5.8840467871612985,4.828226358463545,2.8390260134183216,2.8390260134183216,42,88,42,6,-0.36553632391319446,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_50__seed_42,tfidf_svd,umap,50,42,0.8223735918260414,0.6315260034201791,0.7144238975817923,0.7755021370160833,0.5962100036673389,0.45510034504538793,0.6667648329783143,0.5391415611422778,0.4513997045993989,0.458800985491377,0.626758824981486,0.7381047580967612,0.7307671774064385,0.5714285714285715,0.23219077454151046,0.1578845105824489,0.7423675587782381,0.7076357209379377,0.7184886932373047,3536.080973998129,0.3859249878092893,0.4325944618572943,5.8840467871612985,4.828226358463545,2.797951899154075,2.797951899154075,55,85,55,4,-0.3859249878092893,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_0,tfidf_svd,umap,5,0,0.7901963009190968,0.7005331455587969,0.742668230777434,0.7704733033876927,0.6200183072850307,0.4688422662679468,0.6956063277935727,0.5508937235923397,0.4731434404129112,0.46454109212298245,0.726505921445003,0.7469479891279311,0.7375428291727851,0.5714285714285715,0.21904610132465951,0.16895398289922145,0.7532877722705231,0.736037770933189,0.7494382858276367,3081.8936064592667,0.3517156489804971,0.43560480198063617,5.8840467871612985,4.828226358463545,2.5966471233405106,2.5966471233405106,42,89,42,6,-0.3517156489804971,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_1,tfidf_svd,umap,5,1,0.704951505870342,0.6945981289608691,0.6997365220916093,0.7028562122106635,0.5924298601673962,0.4068356498657919,0.6852269653181984,0.5129880414179319,0.345451466995622,0.4682198327359618,0.7439415824105279,0.7355011443623958,0.690036563071298,0.5714285714285715,0.11567501111752765,0.1276503502068725,0.7254463181155953,0.6915538207084777,0.7272627353668213,2969.7358118626566,0.38349356804916657,0.41592962279980356,5.8840467871612985,4.828226358463545,2.3589540507254725,2.3589540507254725,39,91,39,7,-0.38349356804916657,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_2,tfidf_svd,umap,5,2,0.744049459041731,0.7263856754853636,0.7351114730733992,0.7404483090994853,0.5936366224694822,0.3873360738720102,0.6967868967682183,0.5114912655815415,0.3498525737253617,0.4248195740186586,0.7505023711920263,0.7381354099069868,0.7270812345452881,0.5714285714285715,0.14993486658897326,0.11293769733301962,0.7330106406991888,0.7279272730906621,0.7562589645385742,3061.241637299745,0.33899918398967643,0.45652039415109974,5.8840467871612985,4.828226358463545,2.5887703875916155,2.5887703875916155,40,92,40,6,-0.33899918398967643,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_3,tfidf_svd,umap,5,3,0.7783284523541338,0.6951010964691681,0.734364206387162,0.7601258442787054,0.5973771352641267,0.3969572061512157,0.6975870998205823,0.5105096938258118,0.3340890000812869,0.45982541222114454,0.7439687393815835,0.7419754787160766,0.7329756097560975,0.5714285714285715,0.14321705675332902,0.10708018657445108,0.7510198200188996,0.7274924274953084,0.7396746873855591,3151.860315288893,0.3517237099415292,0.4191923243523324,5.8840467871612985,4.828226358463545,2.6777768935717505,2.6777768935717505,46,82,46,5,-0.3517237099415292,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_4,tfidf_svd,umap,5,4,0.7837807226186431,0.696107031485766,0.7373468300479489,0.764522615286033,0.6185190320888035,0.4596515269624216,0.6979527846519944,0.5479806159943701,0.4657081090492288,0.45359494487561436,0.7288251366120219,0.7502424158470702,0.741315014720314,0.5714285714285715,0.2013878087318546,0.14736533109508768,0.7581583859390367,0.73057258292669,0.7482225894927979,3472.779265346289,0.35195888264777775,0.41970565619714634,5.8840467871612985,4.828226358463545,2.7656412252983738,2.7656412252983738,42,86,42,6,-0.35195888264777775,tfidf
best_by_dendrogram_purity,dendrogram_purity,max,hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_42,tfidf_svd,umap,5,42,0.7563521349499209,0.7216577809073533,0.7385977555852982,0.7491489317265723,0.5992423683824208,0.39616465097270015,0.7007812270872811,0.5104152031789018,0.33177084795239564,0.4605584539930047,0.7506295149638803,0.7451242318995457,0.7359425900571267,0.5714285714285715,0.1410550498855426,0.15714955129426908,0.7513837923671738,0.7315925560416344,0.7212873697280884,3003.0835858597325,0.36775086399649687,0.3865060381079435,5.8840467871612985,4.828226358463545,2.8195950251778035,2.8195950251778035,41,78,41,6,-0.36775086399649687,tfidf
